NC_005071.1_1843 NC_005071.1_1040 NC_005071.1_921 NC_005071.1_1059 NC_005071.1_459 NC_005071.1_263 NC_005071.1_990 NC_005071.1_2408 NC_005071.1_269 NC_005071.1_2413 NC_005071.1_912 NC_005071.1_264 NC_005071.1_275 NC_005071.1_2410 NC_005071.1_265 NC_005071.1_267 NC_005071.1_911 NC_005071.1_915 NC_005071.1_2394 NC_005071.1_2411 NC_005071.1_2393 NC_005071.1_2395 NC_005071.1_2396 NC_005071.1_2398 NC_005071.1_2409 NC_005071.1_266 NC_005071.1_920 NC_005071.1_1048 NC_005071.1_2397 NC_005071.1_683 NC_005071.1_1103 NC_005071.1_1047 NC_005071.1_220 NC_005071.1_167 
NC_005071.1_1756 NC_005071.1_621 NC_005071.1_557 NC_005071.1_1530 NC_005071.1_2474 NC_005071.1_764 NC_005071.1_774 NC_005071.1_465 NC_005071.1_1837 NC_005071.1_2487 NC_005071.1_2514 NC_005071.1_2140 NC_005071.1_2515 NC_005071.1_861 NC_005071.1_1000 NC_005071.1_641 NC_005071.1_1547 NC_005071.1_656 NC_005071.1_1802 NC_005071.1_2243 NC_005071.1_868 
NC_005071.1_913 NC_005071.1_2329 NC_005071.1_916 NC_005071.1_923 NC_005071.1_1094 NC_005071.1_1098 NC_005071.1_1844 NC_005071.1_1064 NC_005071.1_910 NC_005071.1_268 NC_005071.1_991 NC_005071.1_919 
NC_005071.1_96 NC_005071.1_81 NC_005071.1_1119 NC_005071.1_2425 NC_005071.1_1118 NC_005071.1_2423 NC_005071.1_2183 NC_005071.1_1251 NC_005071.1_1372 NC_005071.1_900 NC_005071.1_729 
NC_005071.1_152 NC_005071.1_2244 NC_005071.1_2250 NC_005071.1_1140 NC_005071.1_2301 NC_005071.1_886 NC_005071.1_1549 NC_005071.1_1273 
NC_005071.1_1455 NC_005071.1_2506 NC_005071.1_2537 NC_005071.1_133 NC_005071.1_1239 NC_005071.1_389 NC_005071.1_508 
NC_005071.1_1111 NC_005071.1_1168 NC_005071.1_1093 NC_005071.1_1097 NC_005071.1_1102 NC_005071.1_1125 NC_005071.1_987 
NC_005071.1_1041 NC_005071.1_1050 NC_005071.1_262 NC_005071.1_2400 NC_005071.1_271 NC_005071.1_2401 NC_005071.1_2402 
NC_005071.1_335 NC_005071.1_334 NC_005071.1_339 NC_005071.1_534 NC_005071.1_1066 NC_005071.1_1939 
NC_005071.1_1767 NC_005071.1_625 NC_005071.1_371 NC_005071.1_695 NC_005071.1_2092 
NC_005071.1_749 NC_005071.1_425 NC_005071.1_835 NC_005071.1_2045 
NC_005071.1_2233 NC_005071.1_1143 NC_005071.1_318 NC_005071.1_882 
NC_005071.1_966 NC_005071.1_1399 NC_005071.1_532 NC_005071.1_1429 
NC_005071.1_65 NC_005071.1_356 NC_005071.1_355 NC_005071.1_748 
NC_005071.1_833 NC_005071.1_1162 NC_005071.1_1855 NC_005071.1_435 
NC_005071.1_2356 NC_005071.1_501 NC_005071.1_1232 
NC_005071.1_2563 NC_005071.1_2353 NC_005071.1_1238 
NC_005071.1_1359 NC_005071.1_551 NC_005071.1_1210 
NC_005071.1_1835 NC_005071.1_793 NC_005071.1_2303 
NC_005071.1_1800 NC_005071.1_1801 NC_005071.1_657 
NC_005071.1_1870 NC_005071.1_1722 NC_005071.1_1368 
NC_005071.1_23 NC_005071.1_1759 NC_005071.1_778 
NC_005071.1_385 NC_005071.1_1045 NC_005071.1_1585 
NC_005071.1_1743 NC_005071.1_467 NC_005071.1_1358 
NC_005071.1_1354 NC_005071.1_2195 NC_005071.1_134 
NC_005071.1_2300 NC_005071.1_2380 NC_005071.1_1288 
NC_005071.1_103 NC_005071.1_306 NC_005071.1_578 
NC_005071.1_15 NC_005071.1_2259 NC_005071.1_1253 
NC_005071.1_2407 NC_005071.1_261 NC_005071.1_1701 
NC_005071.1_926 NC_005071.1_914 NC_005071.1_917 
NC_005071.1_312 NC_005071.1_337 NC_005071.1_978 
NC_005071.1_2392 NC_005071.1_1044 NC_005071.1_1053 
NC_005071.1_272 NC_005071.1_1042 NC_005071.1_1051 
NC_005071.1_1092 NC_005071.1_1096 NC_005071.1_1101 
NC_005071.1_2052 NC_005071.1_1217 NC_005071.1_1215 
NC_005071.1_1661 NC_005071.1_1049 NC_005071.1_2331 
NC_005071.1_1849 NC_005071.1_135 
NC_005071.1_937 
NC_005071.1_1393 
NC_005071.1_1683 
NC_005071.1_2005 
NC_005071.1_2020 
NC_005071.1_1128 
NC_005071.1_1153 
NC_005071.1_1208 
NC_005071.1_1738 
NC_005071.1_2271 
NC_005071.1_1015 
NC_005071.1_1027 
NC_005071.1_1141 
NC_005071.1_1594 
NC_005071.1_1829 
NC_005071.1_1871 
NC_005071.1_1914 
NC_005071.1_1982 
NC_005071.1_2087 
NC_005071.1_981 
NC_005071.1_984 
NC_005071.1_1186 
NC_005071.1_1272 
NC_005071.1_1577 
NC_005071.1_2214 
NC_005071.1_2357 
NC_005071.1_679 
NC_005071.1_955 
NC_005071.1_120 
NC_005071.1_1347 
NC_005071.1_1778 
NC_005071.1_1947 
NC_005071.1_2227 
NC_005071.1_515 
NC_005071.1_598 
NC_005071.1_719 
NC_005071.1_941 
NC_005071.1_1221 
NC_005071.1_1622 
NC_005071.1_1703 
NC_005071.1_1823 
NC_005071.1_1916 
NC_005071.1_1940 
NC_005071.1_1945 
NC_005071.1_1987 
NC_005071.1_2208 
NC_005071.1_2308 
NC_005071.1_250 
NC_005071.1_492 
NC_005071.1_985 
NC_005071.1_1029 
NC_005071.1_1189 
NC_005071.1_154 
NC_005071.1_177 
NC_005071.1_1877 
NC_005071.1_2319 
NC_005071.1_680 
NC_005071.1_995 
NC_005071.1_1587 
NC_005071.1_1898 
NC_005071.1_2189 
NC_005071.1_2452 
NC_005071.1_314 
NC_005071.1_685 
NC_005071.1_759 
NC_005071.1_1154 
NC_005071.1_1199 
NC_005071.1_1202 
NC_005071.1_1314 
NC_005071.1_1797 
NC_005071.1_2085 
NC_005071.1_2477 
NC_005071.1_273 
NC_005071.1_548 
NC_005071.1_723 
NC_005071.1_875 
NC_005071.1_1114 
NC_005071.1_1293 
NC_005071.1_1744 
NC_005071.1_1917 
NC_005071.1_2099 
NC_005071.1_2177 
NC_005071.1_328 
NC_005071.1_678 
NC_005071.1_712 
NC_005071.1_1024 
NC_005071.1_1378 
NC_005071.1_1711 
NC_005071.1_2237 
NC_005071.1_870 
NC_005071.1_1151 
NC_005071.1_1346 
NC_005071.1_2147 
NC_005071.1_2185 
NC_005071.1_2201 
NC_005071.1_2557 
NC_005071.1_319 
NC_005071.1_375 
NC_005071.1_965 
NC_005071.1_1069 
NC_005071.1_1294 
NC_005071.1_1363 
NC_005071.1_1500 
NC_005071.1_1528 
NC_005071.1_1804 
NC_005071.1_2207 
NC_005071.1_2279 
NC_005071.1_24 
NC_005071.1_2503 
NC_005071.1_284 
NC_005071.1_37 
NC_005071.1_569 
NC_005071.1_1182 
NC_005071.1_349 
NC_005071.1_810 
NC_005071.1_989 
NC_005071.1_1073 
NC_005071.1_1078 
NC_005071.1_1201 
NC_005071.1_1319 
NC_005071.1_159 
NC_005071.1_1830 
NC_005071.1_1900 
NC_005071.1_1972 
NC_005071.1_2050 
NC_005071.1_662 
NC_005071.1_684 
NC_005071.1_76 
NC_005071.1_1002 
NC_005071.1_1062 
NC_005071.1_1212 
NC_005071.1_1764 
NC_005071.1_1788 
NC_005071.1_1881 
NC_005071.1_1941 
NC_005071.1_2051 
NC_005071.1_2162 
NC_005071.1_278 
NC_005071.1_769 
NC_005071.1_949 
NC_005071.1_999 
NC_005071.1_1055 
NC_005071.1_1198 
NC_005071.1_1268 
NC_005071.1_1663 
NC_005071.1_201 
NC_005071.1_2390 
NC_005071.1_280 
NC_005071.1_702 
NC_005071.1_1550 
NC_005071.1_156 
NC_005071.1_1650 
NC_005071.1_1775 
NC_005071.1_1866 
NC_005071.1_2553 
NC_005071.1_44 
NC_005071.1_806 
NC_005071.1_1403 
NC_005071.1_1573 
NC_005071.1_1645 
NC_005071.1_1686 
NC_005071.1_1790 
NC_005071.1_1899 
NC_005071.1_209 
NC_005071.1_225 
NC_005071.1_716 
NC_005071.1_1110 
NC_005071.1_1172 
NC_005071.1_1470 
NC_005071.1_165 
NC_005071.1_1766 
NC_005071.1_2388 
NC_005071.1_2431 
NC_005071.1_299 
NC_005071.1_771 
NC_005071.1_927 
NC_005071.1_962 
NC_005071.1_1113 
NC_005071.1_1185 
NC_005071.1_1376 
NC_005071.1_1607 
NC_005071.1_1719 
NC_005071.1_1752 
NC_005071.1_1794 
NC_005071.1_1875 
NC_005071.1_2067 
NC_005071.1_790 
NC_005071.1_817 
NC_005071.1_1156 
NC_005071.1_1685 
NC_005071.1_1689 
NC_005071.1_305 
NC_005071.1_379 
NC_005071.1_571 
NC_005071.1_880 
NC_005071.1_115 
NC_005071.1_1350 
NC_005071.1_1779 
NC_005071.1_1842 
NC_005071.1_197 
NC_005071.1_2203 
NC_005071.1_499 
NC_005071.1_1608 
NC_005071.1_1660 
NC_005071.1_1709 
NC_005071.1_1986 
NC_005071.1_406 
NC_005071.1_430 
NC_005071.1_892 
NC_005071.1_938 
NC_005071.1_1046 
NC_005071.1_1180 
NC_005071.1_1576 
NC_005071.1_1582 
NC_005071.1_35 
NC_005071.1_481 
NC_005071.1_564 
NC_005071.1_1017 
NC_005071.1_1214 
NC_005071.1_169 
NC_005071.1_1928 
NC_005071.1_2216 
NC_005071.1_2328 
NC_005071.1_2451 
NC_005071.1_322 
NC_005071.1_519 
NC_005071.1_1213 
NC_005071.1_1329 
NC_005071.1_1504 
NC_005071.1_1591 
NC_005071.1_2284 
NC_005071.1_238 
NC_005071.1_257 
NC_005071.1_701 
NC_005071.1_1252 
NC_005071.1_1449 
NC_005071.1_1588 
NC_005071.1_1792 
NC_005071.1_2043 
NC_005071.1_365 
NC_005071.1_697 
NC_005071.1_84 
NC_005071.1_935 
NC_005071.1_994 
NC_005071.1_1034 
NC_005071.1_1175 
NC_005071.1_1209 
NC_005071.1_1592 
NC_005071.1_2150 
NC_005071.1_2257 
NC_005071.1_59 
NC_005071.1_899 
NC_005071.1_986 
NC_005071.1_1071 
NC_005071.1_1170 
NC_005071.1_1867 
NC_005071.1_1962 
NC_005071.1_2234 
NC_005071.1_2500 
NC_005071.1_2528 
NC_005071.1_345 
NC_005071.1_352 
NC_005071.1_531 
NC_005071.1_1131 
NC_005071.1_1173 
NC_005071.1_1183 
NC_005071.1_1207 
NC_005071.1_1581 
NC_005071.1_2399 
NC_005071.1_615 
NC_005071.1_717 
NC_005071.1_909 
NC_005071.1_1123 
NC_005071.1_1497 
NC_005071.1_1869 
NC_005071.1_1919 
NC_005071.1_2088 
NC_005071.1_2345 
NC_005071.1_2350 
NC_005071.1_239 
NC_005071.1_703 
NC_005071.1_1026 
NC_005071.1_1080 
NC_005071.1_1108 
NC_005071.1_503 
NC_005071.1_566 
NC_005071.1_807 
NC_005071.1_812 
NC_005071.1_980 
NC_005071.1_1127 
NC_005071.1_1578 
NC_005071.1_1754 
NC_005071.1_1878 
NC_005071.1_2338 
NC_005071.1_2389 
NC_005071.1_602 
NC_005071.1_1088 
NC_005071.1_1166 
NC_005071.1_1174 
NC_005071.1_1583 
NC_005071.1_1670 
NC_005071.1_1812 
NC_005071.1_2469 
NC_005071.1_2491 
NC_005071.1_330 
NC_005071.1_537 
NC_005071.1_1011 
NC_005071.1_1099 
NC_005071.1_1176 
NC_005071.1_1344 
NC_005071.1_1525 
NC_005071.1_1639 
NC_005071.1_1771 
NC_005071.1_1810 
NC_005071.1_1841 
NC_005071.1_2158 
NC_005071.1_607 
NC_005071.1_608 
NC_005071.1_836 
NC_005071.1_925 
NC_005071.1_1025 
NC_005071.1_1270 
NC_005071.1_1741 
NC_005071.1_1896 
NC_005071.1_2078 
NC_005071.1_473 
NC_005071.1_611 
NC_005071.1_709 
NC_005071.1_975 
NC_005071.1_1194 
NC_005071.1_1479 
NC_005071.1_1780 
NC_005071.1_2288 
NC_005071.1_281 
NC_005071.1_327 
NC_005071.1_552 
NC_005071.1_761 
NC_005071.1_940 
NC_005071.1_993 
NC_005071.1_1036 
NC_005071.1_1079 
NC_005071.1_1158 
NC_005071.1_1391 
NC_005071.1_1468 
NC_005071.1_1516 
NC_005071.1_2403 
NC_005071.1_403 
NC_005071.1_53 
NC_005071.1_540 
NC_005071.1_544 
NC_005071.1_606 
NC_005071.1_768 
NC_005071.1_982 
NC_005071.1_1077 
NC_005071.1_1206 
NC_005071.1_1271 
NC_005071.1_2152 
NC_005071.1_221 
NC_005071.1_396 
NC_005071.1_902 
NC_005071.1_968 
NC_005071.1_1290 
NC_005071.1_1777 
NC_005071.1_1930 
NC_005071.1_613 
NC_005071.1_762 
NC_005071.1_997 
NC_005071.1_1112 
NC_005071.1_121 
NC_005071.1_1453 
NC_005071.1_2340 
NC_005071.1_451 
NC_005071.1_996 
NC_005071.1_1009 
NC_005071.1_1133 
NC_005071.1_1218 
NC_005071.1_1698 
NC_005071.1_2061 
NC_005071.1_2169 
NC_005071.1_2213 
NC_005071.1_2341 
NC_005071.1_2343 
NC_005071.1_316 
NC_005071.1_329 
NC_005071.1_431 
NC_005071.1_655 
NC_005071.1_68 
NC_005071.1_831 
NC_005071.1_944 
NC_005071.1_977 
NC_005071.1_1169 
NC_005071.1_1714 
NC_005071.1_180 
NC_005071.1_259 
NC_005071.1_504 
NC_005071.1_559 
NC_005071.1_1086 
NC_005071.1_1408 
NC_005071.1_1476 
NC_005071.1_1700 
NC_005071.1_174 
NC_005071.1_2148 
NC_005071.1_274 
NC_005071.1_541 
NC_005071.1_1016 
NC_005071.1_114 
NC_005071.1_1155 
NC_005071.1_1469 
NC_005071.1_2098 
NC_005071.1_368 
NC_005071.1_1130 
NC_005071.1_1152 
NC_005071.1_1330 
NC_005071.1_1473 
NC_005071.1_2089 
NC_005071.1_2114 
NC_005071.1_2412 
NC_005071.1_2530 
NC_005071.1_287 
NC_005071.1_310 
NC_005071.1_883 
NC_005071.1_1076 
NC_005071.1_1784 
NC_005071.1_1923 
NC_005071.1_1943 
NC_005071.1_206 
NC_005071.1_2386 
NC_005071.1_472 
NC_005071.1_57 
NC_005071.1_1364 
NC_005071.1_1561 
NC_005071.1_2013 
NC_005071.1_2236 
NC_005071.1_2282 
NC_005071.1_2429 
NC_005071.1_988 
NC_005071.1_1135 
NC_005071.1_1204 
NC_005071.1_1472 
NC_005071.1_2349 
NC_005071.1_2430 
NC_005071.1_404 
NC_005071.1_855 
NC_005071.1_936 
NC_005071.1_1826 
NC_005071.1_2498 
NC_005071.1_341 
NC_005071.1_682 
NC_005071.1_1067 
NC_005071.1_1905 
NC_005071.1_175 
NC_005071.1_1781 
NC_005071.1_219 
NC_005071.1_422 
NC_005071.1_1144 
NC_005071.1_1507 
NC_005071.1_1023 
NC_005071.1_1032 
NC_005071.1_1075 
NC_005071.1_1511 
NC_005071.1_1636 
NC_005071.1_1811 
NC_005071.1_1819 
NC_005071.1_2149 
NC_005071.1_2321 
NC_005071.1_2336 
NC_005071.1_408 
NC_005071.1_1219 
NC_005071.1_1254 
NC_005071.1_1831 
NC_005071.1_609 
NC_005071.1_820 
NC_005071.1_1437 
NC_005071.1_1806 
NC_005071.1_2484 
NC_005071.1_1060 
NC_005071.1_1401 
NC_005071.1_1723 
NC_005071.1_1782 
NC_005071.1_2339 
NC_005071.1_792 
NC_005071.1_934 
NC_005071.1_1328 
NC_005071.1_1886 
NC_005071.1_1908 
NC_005071.1_1776 
NC_005071.1_1791 
NC_005071.1_1873 
NC_005071.1_2414 
NC_005071.1_931 
NC_005071.1_976 
NC_005071.1_1211 
NC_005071.1_1 
NC_005071.1_1352 
NC_005071.1_270 
NC_005071.1_384 
NC_005071.1_500 
NC_005071.1_603 
NC_005071.1_632 
NC_005071.1_1037 
NC_005071.1_1699 
NC_005071.1_1774 
NC_005071.1_183 
NC_005071.1_1770 
NC_005071.1_1807 
NC_005071.1_903 
